TimeUS,time_s,instance,acc_x_mps2,acc_y_mps2,acc_z_mps2,gyr_x_rads,gyr_y_rads,gyr_z_rads,acc_rate_reported_hz,gyr_rate_reported_hz,roll_deg,pitch_deg,yaw_deg,acc_body_norm_mps2,acc_nav_x_mps2,acc_nav_y_mps2,acc_nav_z_mps2,acc_lin_x_mps2,acc_lin_y_mps2,acc_lin_z_mps2,acc_lin_norm_mps2,vel_est_x_mps,vel_est_y_mps,vel_est_z_mps,vel_est_norm_mps
51174626,0.52,0,9.217245101928711,-0.06590612232685089,-3.355530261993408,0.0007126086857169867,0.0007357729482464492,0.000771241495385766,999,999,1.512388825416565,70.11902618408203,359.8923645019531,9.809257577673375,-0.021554690824915568,0.022720212930411418,-9.809207583305104,-0.021554690824915568,0.022720212930411418,-19.615857583305104,19.615882583796235,-0.011536679260309685,0.012242448453130234,-10.20015223913011,10.20016611011524
51194626,0.54,0,9.21662425994873,-0.06449652463197708,-3.3556833267211914,0.000731653708498925,0.0007679529371671379,0.0007349735824391246,999,999,1.51239013671875,70.11898803710938,359.8918762207031,9.808717201550857,-0.02186533248591882,0.02413420903472896,-9.80866313965309,-0.02186533248591882,0.02413420903472896,-19.61531313965309,19.615340173432056,-0.011970879493418029,0.012710992672781639,-10.592463946359693,10.592478337302396
51214626,0.56,0,9.218116760253906,-0.06441203504800797,-3.355701446533203,0.000772065541241318,0.0007140554953366518,0.000675099203363061,999,999,1.5122801065444946,70.1189193725586,359.89117431640625,9.810125264959568,-0.021360561137250045,0.02421201196955848,-9.810072131187532,-0.021360561137250045,0.02421201196955848,-19.61672213118753,19.616748702762095,-0.012403138429649718,0.013194454882824513,-10.9847842990681,10.984799225681623
51234626,0.58,0,9.217574119567871,-0.06432977318763733,-3.356215715408325,0.0007537174387834966,0.0006930408999323845,0.0007304028840735555,999,999,1.512369990348816,70.11878967285156,359.8907775878906,9.809790767279372,-0.02200390161454191,0.024314458109155765,-9.809735956346643,-0.02200390161454191,0.024314458109155765,-19.61638595634664,19.616413366181728,-0.012836783057167636,0.013679719583611654,-11.37711537994344,11.377130845967832
51254626,0.6,0,9.217618942260742,-0.06508971750736237,-3.356314182281494,0.000703250989317894,0.0007216160302050412,0.0007317448616959155,999,999,1.5124101638793945,70.11873626708984,359.8903503417969,9.809871585613806,-0.022092189887707114,0.023560063034527748,-9.809818417524808,-0.022092189887707114,0.023560063034527748,-19.616468417524807,19.616495005917148,-0.013277743972190127,0.01415846479504849,-11.769443923682156,11.769459929551108
51274626,0.62,0,9.217401504516602,-0.06556524336338043,-3.355093479156494,0.000724326353520155,0.0007433533319272101,0.0007879508775658906,999,999,1.5125572681427002,70.11868286132812,359.8900146484375,9.809252853835538,-0.021022011533333718,0.023059174191151263,-9.80920322452325,-0.021022011533333718,0.023059174191151263,-19.61585322452325,19.615878042456384,-0.013708885986400535,0.01462465716730528,-12.161767140102636,12.161783659654224
51294626,0.64,0,9.2178316116333,-0.06475218385457993,-3.3547894954681396,0.00072933838237077,0.0007499202038161457,0.0007407931261695921,999,999,1.5126019716262817,70.11865997314453,359.8895568847656,9.809547646280306,-0.020564119167490347,0.023865831517711156,-9.809497059672953,-0.020564119167490347,0.023865831517711156,-19.616147059672954,19.61617235669658,-0.014124747293408776,0.015093907224393905,-12.5540871429446,12.554104162670003
51314626,0.66,0,9.21750545501709,-0.06556724011898041,-3.3565876483917236,0.0007382493349723518,0.0007122635142877698,0.0007489281706511974,999,999,1.5127495527267456,70.11857604980469,359.8891906738281,9.809861697168952,-0.02237254740578365,0.023110799839737045,-9.809808962341512,-0.02237254740578365,0.023110799839737045,-19.61645896234151,19.6164853340545,-0.014554113959141517,0.015563673537968387,-12.946413203164743,12.946430738904276
51334626,0.68,0,9.216816902160645,-0.06481839716434479,-3.355985164642334,0.0007729384233243763,0.000781453971285373,0.0008125588065013289,999,999,1.5130375623703003,70.11859130859375,359.8889465332031,9.809003601684756,-0.022022687853665346,0.023859767720433925,-9.808949860742919,-0.022022687853665346,0.023859767720433925,-19.61559986074292,19.615626734419514,-0.014998066311736008,0.016033379213570096,-13.338733791395589,13.338751859486727
51354626,0.7,0,9.216422080993652,-0.06443014740943909,-3.3555760383605957,0.000703122466802597,0.0007541254162788391,0.0007415043073706329,999,999,1.5130460262298584,70.11854553222656,359.8885192871094,9.808490086050062,-0.021753956015644338,0.02423721754631096,-9.808436016553589,-0.021753956015644338,0.02423721754631096,-19.61508601655359,19.615113053819314,-0.015435832750429103,0.016514349066237544,-13.731040650168552,13.73105925721825
51374626,0.72,0,9.215941429138184,-0.06475390493869781,-3.3371877670288086,0.0007389629608951509,0.0006775023648515344,0.0007352656102739275,999,999,1.5131292343139648,70.11833190917969,359.8880920410156,9.80176472304437,-0.004604029867946835,0.02339955022263783,-9.80173571108074,-0.004604029867946835,0.02339955022263783,-19.60838571108074,19.60840021344314,-0.015699412609265013,0.016990716743927034,-14.123275367444895,14.123294313321079
51394626,0.74,0,9.217159271240234,-0.06506305932998657,-3.373434066772461,0.000747290498111397,0.0006104889907874167,0.0007476070895791054,999,999,1.5130958557128906,70.1181869506836,359.8875427246094,9.815310266922802,-0.03824519328430043,0.024111733585458817,-9.8152061397331,-0.03824519328430043,0.024111733585458817,-19.621856139733097,19.62190822623751,-0.016127904840787487,0.017465829582008,-14.515577785953035,14.51559725345708
51414626,0.76,0,9.21731948852539,-0.06555881351232529,-3.356576442718506,0.0007478878833353519,0.000876900739967823,0.0007585802813991904,999,999,1.5132827758789062,70.11831665039062,359.88720703125,9.809683069671106,-0.022379554967857818,0.023150960877540122,-9.80963022320015,-0.022379554967857818,0.023150960877540122,-19.61628022320015,19.616306650503386,-0.01673415232330907,0.01793845652663799,-14.907959149582368,14.907979334091296
51434626,0.78,0,9.216772079467773,-0.06589148193597794,-3.355490207672119,0.0007578590884804726,0.0007987204589881003,0.0007313875248655677,999,999,1.5132942199707031,70.11833190917969,359.8866882324219,9.808799303993935,-0.021555956188586745,0.02278896630336874,-9.80874914501332,-0.021555956188586745,0.02278896630336874,-19.61539914501332,19.61542422723561,-0.017173507434873517,0.018397855798447077,-15.300275943264502,15.30029664256527
51454626,0.8,0,9.21741008758545,-0.06517355144023895,-3.355679512023926,0.0007608362939208746,0.0007845572545193136,0.0007612195331603289,999,999,1.5134741067886353,70.11833953857422,359.8863525390625,9.809458767024125,-0.021498761818067536,0.023522197555470095,-9.80940700610434,-0.021498761818067536,0.023522197555470095,-19.61605700610434,19.616082890252905,-0.01760405461494006,0.018860967437035466,-15.69259050477568,15.692611713459534
51474626,0.82,0,9.218128204345703,-0.06546923518180847,-3.35479736328125,0.0007138059590943158,0.0008051297045312822,0.0007637753151357174,999,999,1.513569712638855,70.11841583251953,359.885986328125,9.809833798856525,-0.020446110496715963,0.023206958894999796,-9.809785041213301,-0.020446110496715963,0.023206958894999796,-19.6164350412133,19.616459423976504,-0.018023503338087894,0.019328259001540164,-16.084915425248855,16.084937135894474
51494626,0.84,0,9.216316223144531,-0.06490789353847504,-3.3556694984436035,0.0007363256881944835,0.0008024355047382414,0.0007844829233363271,999,999,1.5138096809387207,70.11844635009766,359.8857421875,9.808425742310813,-0.02187208433261123,0.02380812977292042,-9.80837246067405,-0.02187208433261123,0.02380812977292042,-19.615022460674048,19.615049103886122,-0.018446685286381166,0.019798409888219366,-16.477230000267728,16.477252220529824
51514626,0.86,0,9.216562271118164,-0.06437841802835464,-3.3562662601470947,0.0007658160757273436,0.0007380649913102388,0.000746665638871491,999,999,1.513890027999878,70.11842346191406,359.8852844238281,9.8088576239595,-0.022331010363195514,0.02435898805312428,-9.808801958077531,-0.022331010363195514,0.02435898805312428,-19.61545195807753,19.615479794131225,-0.018888716233339233,0.020280081066479813,-16.869534744455244,16.869557509302716
51534626,0.88,0,9.216719627380371,-0.06439921259880066,-3.35514497756958,0.0007050306303426623,0.0007409356767311692,0.0007870273548178375,999,999,1.5140321254730225,70.11836242675781,359.8849792480469,9.808622011721743,-0.021213382096914923,0.02431477504135321,-9.808568935016309,-0.021213382096914923,0.02431477504135321,-19.61521893501631,19.615245476019098,-0.019324160157940338,0.02076681869742459,-17.261841453386182,17.26186476154202
51554626,0.9,0,9.217546463012695,-0.06399394571781158,-3.355713367462158,0.0007665201555937529,0.0007812983240000904,0.0007398234447464347,999,999,1.5141278505325317,70.11840057373047,359.884521484375,9.80959072680663,-0.021461888756785008,0.024741197221370193,-9.80953604855712,-0.021461888756785008,0.024741197221370193,-19.61618604855712,19.616213391761313,-0.019750912866477337,0.021257378420051824,-17.65415550322192,17.654179349565844
51574626,0.92,0,9.216851234436035,-0.06445550173521042,-3.356198787689209,0.0007144052651710808,0.0007495988393202424,0.0007768897921778262,999,999,1.5143895149230957,70.11840057373047,359.8843078613281,9.80910655931087,-0.022166794852934046,0.02430946137743055,-9.809051390180858,-0.022166794852934046,0.02430946137743055,-19.61570139018086,19.615728978181,-0.02018719970257453,0.02174788500603983,-18.0464743776093,18.046498772760412
51594626,0.94,0,9.217487335205078,-0.06483282148838043,-3.357020139694214,0.0007141696405597031,0.0007746015908196568,0.0007878876058384776,999,999,1.514622449874878,70.11840057373047,359.8840637207031,9.809987782241153,-0.022732471727428205,0.023968868808675298,-9.809932161629757,-0.022732471727428205,0.023968868808675298,-19.616582161629758,19.616609976647688,-0.02063619236837815,0.022230668307900887,-18.438797213127405,18.438822162000584
51614626,0.96,0,9.21743106842041,-0.06455998122692108,-3.3567280769348145,0.000761469709686935,0.0007259814301505685,0.0007068203995004296,999,999,1.5146825313568115,70.11833953857422,359.8835754394531,9.80983317262533,-0.02245904256111908,0.02423705350114315,-9.809777522012677,-0.02245904256111908,0.02423705350114315,-19.61642752201268,19.616455351814498,-0.021088107511263623,0.022712727530999073,-18.83112730996383,18.831152814958937
51634626,0.98,0,9.216547012329102,-0.06502261757850647,-3.3562378883361816,0.000754857319407165,0.0006997467135079205,0.0007833584095351398,999,999,1.514976143836975,70.11827087402344,359.88336181640625,9.80883782791685,-0.02229935369109981,0.023778581331743126,-9.808783658143724,-0.02229935369109981,0.023778581331743126,-19.615433658143722,19.61546074603252,-0.021535691473785812,0.023192883879327938,-19.223445921765393,19.22347197576204
51654626,1.0,0,9.216889381408691,-0.06423290073871613,-3.355515956878662,0.0007664342992939055,0.0007982480456121266,0.0007594618946313858,999,999,1.515163779258728,70.11832427978516,359.88299560546875,9.808907333211428,-0.021491943566674276,0.024558421721674675,-9.808853044663948,-0.021491943566674276,0.024558421721674675,-19.615503044663946,19.615530192042637,-0.021973604446363555,0.023676253909862117,-19.61575528879347,19.615781884852833
51674626,1.02,0,9.21830940246582,-0.06480181962251663,-3.3556087017059326,0.0007008792599663138,0.0008162967278622091,0.0007984979311004281,999,999,1.5154227018356323,70.11833190917969,359.8828125,9.810277125259038,-0.021112611402869685,0.024006612516079606,-9.810225033839743,-0.021112611402869685,0.024006612516079606,-19.61687503383974,19.616901084347898,-0.022399649996058993,0.02416190425223966,-20.008079069578507,20.00810619715026
51694626,1.04,0,9.21660041809082,-0.06529468297958374,-3.356196880340576,0.0007644242723472416,0.0007285135798156261,0.0007900550263002515,999,999,1.5156809091567993,70.1182861328125,359.8825378417969,9.808875784817804,-0.02225187929908845,0.02354704004346332,-9.808822281637994,-0.02225187929908845,0.02354704004346332,-19.61547228163799,19.61549903624518,-0.022833294903078574,0.02463744077783509,-20.400402542733286,20.400430198120894
51714626,1.06,0,9.216962814331055,-0.06416729092597961,-3.3562417030334473,0.0007238689577206969,0.0007353918626904488,0.0007677803514525294,999,999,1.5158627033233643,70.11827087402344,359.88226318359375,9.809224196192432,-0.02213759073862942,0.024685748387859557,-9.809168153929765,-0.02213759073862942,0.024685748387859557,-19.615818153929766,19.61584617871831,-0.023277189603455754,0.02511976866214832,-20.792715447088963,20.79274364998389
51734626,1.08,0,9.217153549194336,-0.06406362354755402,-3.356113910675049,0.0006973264971747994,0.0007517819758504629,0.0007199590327218175,999,999,1.5159097909927368,70.11823272705078,359.8818359375,9.809359014671363,-0.021943067142401684,0.024788522001944355,-9.809303151075294,-0.021943067142401684,0.024788522001944355,-19.615953151075296,19.615981086710892,-0.023717996182266065,0.02561451136604636,-21.185033160139014,21.185061922088522
51754626,1.1,0,9.217341423034668,-0.06442152708768845,-3.3555421829223633,0.0008049850584939122,0.0007414253777824342,0.0007280240533873439,999,999,1.5160651206970215,70.11820983886719,359.8813781738281,9.809342301261305,-0.021347191961541334,0.024423658569775963,-9.809288667666575,-0.021347191961541334,0.024423658569775963,-19.615938667666576,19.615965488126232,-0.024150898773305497,0.026106633171763562,-21.577352078326435,21.577381387329307
51774626,1.12,0,9.217087745666504,-0.06498473137617111,-3.3556270599365234,0.000751383020542562,0.0007539569051004946,0.0007918865885585546,999,999,1.5163464546203613,70.11817169189453,359.88116455078125,9.809136684337002,-0.021521662136670727,0.02387981700314684,-9.809084007408881,-0.021521662136670727,0.02387981700314684,-19.615734007408882,19.61576034919418,-0.024579587314287617,0.026589667927492792,-21.96966880507719,21.969698645437422
51794626,1.14,0,9.216398239135742,-0.06482811272144318,-3.3561785221099854,0.0007285659667104483,0.0007508514099754393,0.000759710615966469,999,999,1.5164307355880737,70.11814880371094,359.8807678222656,9.808676437665573,-0.02226617930617225,0.024057610437642374,-9.808621661959183,-0.02226617930617225,0.024057610437642374,-19.615271661959184,19.61529905262267,-0.02501746572871604,0.027069042201900678,-22.36197886177087,22.362009239353345
51814626,1.16,0,9.217175483703613,-0.06522897630929947,-3.356454849243164,0.0007567042484879494,0.0007689440972171724,0.0007755359401926398,999,999,1.51662278175354,70.11814880371094,359.8804626464844,9.809503956456986,-0.02227218924841301,0.023675582566550307,-9.809450101209624,-0.02227218924841301,0.023675582566550307,-19.616100101209625,19.616127032732532,-0.025462849414261895,0.027546374131942605,-22.754292579402556,22.75432350012811
51834626,1.18,0,9.217029571533203,-0.06522615253925323,-3.35563588142395,0.000777114590164274,0.0007399361347779632,0.0007540018996223807,999,999,1.5168076753616333,70.11813354492188,359.88006591796875,9.80908664158863,-0.021549027312860236,0.023666200957973726,-9.809034422028837,-0.021549027312860236,0.023666200957973726,-19.615684422028835,19.615710535034683,-0.025901061579874627,0.028019791967187846,-23.14661042463494,23.146641875735487
51854626,1.2,0,9.217281341552734,-0.06534355878829956,-3.356443166732788,0.0007112904568202794,0.0007377280853688717,0.000722536351531744,999,999,1.5167752504348755,70.11808013916016,359.87957763671875,9.809600187648757,-0.022216100687636686,0.023569890935420112,-9.80954671463621,-0.022216100687636686,0.023569890935420112,-19.61619671463621,19.616223455145306,-0.0263387128598796,0.028492152886121783,-23.53892923600159,23.538961215569
51874626,1.22,0,9.217268943786621,-0.06614121049642563,-3.355595827102661,0.0007428645039908588,0.000744032789953053,0.0007930495194159448,999,999,1.516952633857727,70.11803436279297,359.8792419433594,9.809303991450568,-0.021437283238587845,0.022758967593658752,-9.809254164765507,-0.021437283238587845,0.022758967593658752,-19.615904164765507,19.615929081462937,-0.026775246699141844,0.028955441471412574,-23.931250244795606,23.931282740598267
51894626,1.24,0,9.215858459472656,-0.06524575501680374,-3.3555896282196045,0.000772855244576931,0.0007774528348818421,0.000759286165703088,999,999,1.5170918703079224,70.11805725097656,359.87884521484375,9.807970529451872,-0.021890641936407107,0.023663210459868175,-9.807917554652606,-0.021890641936407107,0.023663210459868175,-19.614567554652606,19.614594043817586,-0.027208525950891793,0.029419663251947843,-24.32355496198979,24.323587971543354
51914626,1.26,0,9.217716217041016,-0.06527428328990936,-3.356001853942871,0.000771667342633009,0.0007869848632253706,0.0007643918506801128,999,999,1.5172176361083984,70.1180648803711,359.8784484863281,9.809857360513858,-0.021648195298217043,0.02365261120773013,-9.809804959490851,-0.021648195298217043,0.02365261120773013,-19.616454959490852,19.61648116426873,-0.027643914323238036,0.029892821468623827,-24.715865187131225,24.715898723599345
51934626,1.28,0,9.218162536621094,-0.06459776312112808,-3.3560333251953125,0.0007809573435224593,0.0007413576822727919,0.0007354479748755693,999,999,1.5172680616378784,70.1180419921875,359.8779296875,9.81028302865857,-0.021503548030300745,0.024332571401368255,-9.81022928507675,-0.021503548030300745,0.024332571401368255,-19.61687928507675,19.61690616182588,-0.028075431756523214,0.03037267329471481,-25.108198529576903,25.10823259669623
51954626,1.3,0,9.217310905456543,-0.06505464762449265,-3.3565831184387207,0.0007262238068506122,0.000752373191062361,0.0007048326660878956,999,999,1.5172250270843506,70.1180191040039,359.8774108886719,9.809673932706096,-0.02231821921211763,0.023889820337264,-9.80961945437176,-0.02231821921211763,0.023889820337264,-19.61626945437176,19.616296697719047,-0.028513649428947397,0.030854897212101134,-25.50053001697139,25.500564625108687
