TimeUS,time_s,roll_deg,pitch_deg,yaw_deg
52334626,1.68,1.5136812925338745,70.11624908447266,359.86431884765625
52354626,1.7,1.5135366916656494,70.11614227294922,359.86370849609375
52374626,1.72,1.51345956325531,70.11600494384766,359.8630676269531
52394626,1.74,1.513253927230835,70.1158447265625,359.8623962402344
52414626,1.76,1.5130956172943115,70.11568450927734,359.8616943359375
52434626,1.78,1.5129517316818237,70.11558532714844,359.8610534667969
52454626,1.8,1.5128331184387207,70.1154556274414,359.86041259765625
52474626,1.82,1.512606143951416,70.11531066894531,359.85968017578125
52494626,1.84,1.512451171875,70.115234375,359.8589782714844
52514626,1.86,1.5122745037078857,70.11514282226562,359.8582763671875
52534626,1.88,1.5120826959609985,70.11505126953125,359.85760498046875
52554626,1.9,1.5117751359939575,70.11495971679688,359.85675048828125
52574626,1.92,1.5116099119186401,70.11487579345703,359.8560485839844
52594626,1.94,1.5116050243377686,70.11476135253906,359.8555603027344
52614626,1.96,1.5113621950149536,70.11468505859375,359.8548278808594
52634626,1.98,1.511017918586731,70.11461639404297,359.85406494140625
52654626,2.0,1.5106464624404907,70.11453247070312,359.8531799316406
52674626,2.02,1.5103528499603271,70.1144790649414,359.8524169921875
52694626,2.04,1.5104302167892456,70.11434173583984,359.85198974609375
52714626,2.06,1.5101861953735352,70.1142349243164,359.8512268066406
52734626,2.08,1.51006019115448,70.11404418945312,359.8506164550781
52754626,2.1,1.5099564790725708,70.11394500732422,359.8499755859375
52774626,2.12,1.509853720664978,70.11355590820312,359.849365234375
52794626,2.14,1.5097086429595947,70.1135482788086,359.8487243652344
52814626,2.16,1.5096572637557983,70.11341857910156,359.8481140136719
52834626,2.18,1.5094081163406372,70.11334228515625,359.8473815917969
52854626,2.2,1.5095115900039673,70.11327362060547,359.8469543457031
52874626,2.22,1.5093108415603638,70.11325073242188,359.84625244140625
52894626,2.24,1.5093233585357666,70.11316680908203,359.8457336425781
52914626,2.26,1.509193778038025,70.11310577392578,359.8450927734375
52934626,2.28,1.5089586973190308,70.11307525634766,359.8443603515625
52954626,2.3,1.5087727308273315,70.11299133300781,359.8436279296875
52974626,2.32,1.5085800886154175,70.11292266845703,359.8428955078125
52994626,2.34,1.5083084106445312,70.11286163330078,359.8421325683594
53014626,2.36,1.5080161094665527,70.11278533935547,359.84130859375
53034626,2.38,1.5077459812164307,70.11271667480469,359.84051513671875
53054626,2.4,1.5073970556259155,70.11263275146484,359.8397216796875
53074626,2.42,1.5074130296707153,70.11258697509766,359.8392028808594
53094626,2.44,1.5072048902511597,70.11248779296875,359.83843994140625
53114626,2.46,1.507004737854004,70.1124267578125,359.8377685546875
53134626,2.48,1.5069652795791626,70.11231994628906,359.8372497558594
53154626,2.5,1.506836175918579,70.11222076416016,359.8365478515625
53174626,2.52,1.506522297859192,70.11214447021484,359.8357238769531
53194626,2.54,1.5062416791915894,70.11212921142578,359.83489990234375
53214626,2.56,1.505971074104309,70.11200714111328,359.8341369628906
53234626,2.58,1.5057419538497925,70.11190032958984,359.8333740234375
53254626,2.6,1.5055421590805054,70.11187744140625,359.8326416015625
53274626,2.62,1.5052546262741089,70.11178588867188,359.83184814453125
53294626,2.64,1.5050556659698486,70.1117172241211,359.83111572265625
53314626,2.66,1.505042314529419,70.11161804199219,359.83056640625
53334626,2.68,1.5048613548278809,70.11148834228516,359.829833984375
53354626,2.7,1.5049279928207397,70.11138916015625,359.829345703125
53374626,2.72,1.5047986507415771,70.11128997802734,359.8287353515625
53394626,2.74,1.5047016143798828,70.11088562011719,359.82818603515625
53414626,2.76,1.504343032836914,70.11088562011719,359.8273010253906
53434626,2.78,1.5042835474014282,70.11079406738281,359.82672119140625
53454626,2.8,1.5040850639343262,70.11074829101562,359.8260192871094
53474626,2.82,1.5041818618774414,70.11073303222656,359.8255615234375
53494626,2.84,1.5040558576583862,70.11066436767578,359.82489013671875
53514626,2.86,1.503923773765564,70.11062622070312,359.8241882324219
53534626,2.88,1.5036860704421997,70.1105728149414,359.8234558105469
53554626,2.9,1.5037444829940796,70.11053466796875,359.822998046875
53574626,2.92,1.5036319494247437,70.11048126220703,359.8223876953125
53594626,2.94,1.5037068128585815,70.1103515625,359.8218994140625
53614626,2.96,1.5036038160324097,70.11024475097656,359.8213195800781
53634626,2.98,1.5035052299499512,70.11017608642578,359.82073974609375
53654626,3.0,1.5034972429275513,70.11005401611328,359.82025146484375
53674626,3.02,1.50336754322052,70.10997009277344,359.8196716308594
53694626,3.04,1.50338876247406,70.10985565185547,359.81915283203125
53714626,3.06,1.5032885074615479,70.10977172851562,359.8185119628906
53734626,3.08,1.502995252609253,70.10966491699219,359.8176574707031
53754626,3.1,1.5029470920562744,70.10955810546875,359.81707763671875
53774626,3.12,1.502938985824585,70.10999298095703,359.8165588378906
53794626,3.14,1.502854585647583,70.11041259765625,359.8159484863281
53814626,3.16,1.5026886463165283,70.11079406738281,359.81524658203125
53834626,3.18,1.5025378465652466,70.11127471923828,359.8145751953125
53854626,3.2,1.5025242567062378,70.11170959472656,359.8140563964844
53874626,3.22,1.5024683475494385,70.11212921142578,359.8135070800781
53894626,3.24,1.502494215965271,70.11253356933594,359.81304931640625
53914626,3.26,1.5023785829544067,70.11297607421875,359.8123779296875
53934626,3.28,1.5022732019424438,70.1134262084961,359.8116760253906
53954626,3.3,1.5022497177124023,70.11383819580078,359.8111572265625
53974626,3.32,1.502073049545288,70.11425018310547,359.8104553222656
53994626,3.34,1.5020167827606201,70.11415100097656,359.80987548828125
54014626,3.36,1.501856803894043,70.11381530761719,359.8091735839844
54034626,3.38,1.50165593624115,70.11380767822266,359.8084716796875
54054626,3.4,1.5016303062438965,70.11378479003906,359.80792236328125
54074626,3.42,1.501502513885498,70.1137466430664,359.8072509765625
54094626,3.44,1.5014710426330566,70.11370086669922,359.806640625
54114626,3.46,1.5013411045074463,70.11363983154297,359.8059387207031
54134626,3.48,1.5012696981430054,70.11360168457031,359.8052978515625
54154626,3.5,1.501172423362732,70.11357879638672,359.8046875
54174626,3.52,1.5009843111038208,70.11353302001953,359.803955078125
54194626,3.54,1.5010403394699097,70.11348724365234,359.8034362792969
54214626,3.56,1.5011049509048462,70.11349487304688,359.802978515625
54234626,3.58,1.5011777877807617,70.1134262084961,359.8025207519531
54254626,3.6,1.5013939142227173,70.11339569091797,359.80224609375
54274626,3.62,1.501251220703125,70.11335754394531,359.801513671875
54294626,3.64,1.501251459121704,70.11334228515625,359.801025390625
54314626,3.66,1.5011060237884521,70.11328125,359.8003234863281
54334626,3.68,1.5010844469070435,70.11323547363281,359.7998046875
54354626,3.7,1.5009082555770874,70.1131820678711,359.7991027832031
54374626,3.72,1.501039981842041,70.11311340332031,359.79864501953125
54394626,3.74,1.501050591468811,70.11308288574219,359.7981262207031
54414626,3.76,1.5008747577667236,70.11304473876953,359.7974548339844
54434626,3.78,1.5008578300476074,70.11344146728516,359.7969055175781
54454626,3.8,1.5007537603378296,70.11383819580078,359.7962341308594
54474626,3.82,1.500585913658142,70.11418914794922,359.7954406738281
54494626,3.84,1.5006409883499146,70.11457061767578,359.79498291015625
54514626,3.86,1.5004844665527344,70.11502838134766,359.7943115234375
54534626,3.88,1.5005942583084106,70.11549377441406,359.7938537597656
54554626,3.9,1.5003843307495117,70.1159896850586,359.7931213378906
54574626,3.92,1.5004197359085083,70.1163558959961,359.7926330566406
54594626,3.94,1.500339388847351,70.11677551269531,359.79193115234375
54614626,3.96,1.5001952648162842,70.11722564697266,359.7912292480469
54634626,3.98,1.5001739263534546,70.11760711669922,359.7906799316406
54654626,4.0,1.5001415014266968,70.1173095703125,359.7901306152344
54674626,4.02,1.5002450942993164,70.11726379394531,359.7896728515625
54694626,4.04,1.500205159187317,70.11717987060547,359.7890930175781
54714626,4.06,1.5002344846725464,70.1171646118164,359.78857421875
54734626,4.08,1.499990463256836,70.11712646484375,359.7877502441406
54754626,4.1,1.5000206232070923,70.11708068847656,359.78717041015625
54774626,4.12,1.5000522136688232,70.11711883544922,359.78662109375
54794626,4.14,1.500211477279663,70.11707305908203,359.78619384765625
54814626,4.16,1.5002843141555786,70.11699676513672,359.7857971191406
54834626,4.18,1.500097632408142,70.11695861816406,359.7850646972656
54854626,4.2,1.5000823736190796,70.1169204711914,359.7845764160156
54874626,4.22,1.5000174045562744,70.11676025390625,359.783935546875
54894626,4.24,1.5000641345977783,70.11673736572266,359.7834777832031
54914626,4.26,1.50022292137146,70.11665344238281,359.7830810546875
54934626,4.28,1.500231385231018,70.11661529541016,359.7825927734375
54954626,4.3,1.5003618001937866,70.11653900146484,359.7822265625
54974626,4.32,1.5003879070281982,70.1164779663086,359.7817077636719
54994626,4.34,1.5003200769424438,70.11639404296875,359.7811279296875
55014626,4.36,1.4999808073043823,70.11634826660156,359.7802429199219
55034626,4.38,1.4997291564941406,70.1163101196289,359.77947998046875
55054626,4.4,1.4998490810394287,70.11624908447266,359.77911376953125
55074626,4.42,1.4998607635498047,70.11618041992188,359.778564453125
55094626,4.44,1.4997471570968628,70.11614227294922,359.7779235839844
55114626,4.46,1.499647617340088,70.1160888671875,359.7772216796875
55134626,4.48,1.4997684955596924,70.1159896850586,359.77679443359375
55154626,4.5,1.4998908042907715,70.1159439086914,359.7763671875
55174626,4.52,1.499965786933899,70.11587524414062,359.77581787109375
55194626,4.54,1.5001124143600464,70.1157455444336,359.7754821777344
55214626,4.56,1.5002011060714722,70.11571502685547,359.77496337890625
55234626,4.58,1.500218152999878,70.11558532714844,359.7744445800781
55254626,4.6,1.50009286403656,70.11544036865234,359.7738037109375
55274626,4.62,1.5000277757644653,70.11534881591797,359.7731628417969
55294626,4.64,1.5002002716064453,70.11527252197266,359.7727355957031
55314626,4.66,1.5002135038375854,70.11495971679688,359.7722473144531
55334626,4.68,1.5003186464309692,70.1149673461914,359.77178955078125
55354626,4.7,1.5003424882888794,70.1149673461914,359.77130126953125
55374626,4.72,1.5004510879516602,70.11492156982422,359.7708740234375
55394626,4.74,1.5004606246948242,70.11487579345703,359.7703552246094
55414626,4.76,1.5005700588226318,70.11481475830078,359.7698669433594
55434626,4.78,1.500647783279419,70.11474609375,359.7694091796875
55454626,4.8,1.5006272792816162,70.11461639404297,359.768798828125
55474626,4.82,1.500784993171692,70.11457824707031,359.7684631347656
55494626,4.84,1.5008447170257568,70.11450958251953,359.7679748535156
55514626,4.86,1.5007030963897705,70.11445617675781,359.76727294921875
55534626,4.88,1.5005978345870972,70.11447143554688,359.7666320800781
55554626,4.9,1.5006818771362305,70.11444854736328,359.76611328125
55574626,4.92,1.5007123947143555,70.1144027709961,359.7655944824219
55594626,4.94,1.5007655620574951,70.1143569946289,359.7651062011719
55614626,4.96,1.5007812976837158,70.11432647705078,359.76458740234375
55634626,4.98,1.5009253025054932,70.11431884765625,359.7641906738281
55654626,5.0,1.5008763074874878,70.11422729492188,359.7635498046875
55674626,5.02,1.500877857208252,70.11416625976562,359.7630615234375
55694626,5.04,1.5010095834732056,70.1141586303711,359.76263427734375
55714626,5.06,1.5011242628097534,70.1140365600586,359.76214599609375
55734626,5.08,1.5010231733322144,70.11402130126953,359.761474609375
55754626,5.1,1.5010530948638916,70.11397552490234,359.7608947753906
55774626,5.12,1.5012359619140625,70.11402130126953,359.7604675292969
55794626,5.14,1.5014344453811646,70.11397552490234,359.7601318359375
55814626,5.16,1.5015170574188232,70.11392211914062,359.7596435546875
55834626,5.18,1.5015190839767456,70.11385345458984,359.75909423828125
55854626,5.2,1.5015838146209717,70.1137466430664,359.7585754394531
55874626,5.22,1.50172758102417,70.11370849609375,359.7581481933594
55894626,5.24,1.5017939805984497,70.11363983154297,359.7576904296875
55914626,5.26,1.5019038915634155,70.11357116699219,359.7572326660156
55934626,5.28,1.5020300149917603,70.11351013183594,359.7568359375
55954626,5.3,1.502012848854065,70.11343383789062,359.7562561035156
55974626,5.32,1.502055048942566,70.11309051513672,359.7557373046875
55994626,5.34,1.502131700515747,70.11312103271484,359.7552795410156
56014626,5.36,1.5021495819091797,70.11312103271484,359.7547607421875
56034626,5.38,1.5021904706954956,70.11304473876953,359.75433349609375
56054626,5.4,1.5021681785583496,70.113037109375,359.7537536621094
56074626,5.42,1.5021694898605347,70.11297607421875,359.75323486328125
56094626,5.44,1.5021522045135498,70.1129379272461,359.7527160644531
56114626,5.46,1.5021730661392212,70.11297607421875,359.7522277832031
56134626,5.48,1.5020698308944702,70.11297607421875,359.75152587890625
56154626,5.5,1.5022302865982056,70.1129379272461,359.7511291503906
56174626,5.52,1.5022308826446533,70.1129150390625,359.75054931640625
56194626,5.54,1.502555251121521,70.11286163330078,359.75030517578125
56214626,5.56,1.502525806427002,70.11284637451172,359.7497863769531
56234626,5.58,1.5024352073669434,70.1127700805664,359.7491149902344
56254626,5.6,1.5024468898773193,70.11273193359375,359.7485656738281
56274626,5.62,1.5024625062942505,70.11271667480469,359.74798583984375
56294626,5.64,1.5025392770767212,70.11273193359375,359.7475280761719
56314626,5.66,1.5028510093688965,70.11276245117188,359.7472839355469
56334626,5.68,1.5029536485671997,70.11265563964844,359.74688720703125
56354626,5.7,1.503135323524475,70.11258697509766,359.7464904785156
56374626,5.72,1.5033259391784668,70.11259460449219,359.74609375
56394626,5.74,1.5034260749816895,70.11254119873047,359.74560546875
56414626,5.76,1.503650188446045,70.11251068115234,359.7452697753906
56434626,5.78,1.5037387609481812,70.11248779296875,359.7447814941406
56454626,5.8,1.503677248954773,70.11241912841797,359.7441711425781
56474626,5.82,1.503594994544983,70.11237335205078,359.7435302734375
56494626,5.84,1.5036402940750122,70.11235809326172,359.7430114746094
56514626,5.86,1.503725528717041,70.11224365234375,359.7425537109375
56534626,5.88,1.5038100481033325,70.11222076416016,359.7420349121094
56554626,5.9,1.5039618015289307,70.11222076416016,359.7415771484375
56574626,5.92,1.504041314125061,70.1121597290039,359.7410888671875
56594626,5.94,1.5043338537216187,70.11212921142578,359.7408142089844
56614626,5.96,1.5044761896133423,70.11205291748047,359.74041748046875
56634626,5.98,1.5046690702438354,70.11205291748047,359.7400207519531
56654626,6.0,1.5045734643936157,70.11177825927734,359.7393493652344
56674626,6.02,1.5046405792236328,70.1118392944336,359.73883056640625
56694626,6.04,1.5049614906311035,70.11184692382812,359.73858642578125
56714626,6.06,1.5051114559173584,70.1119384765625,359.7382507324219
56734626,6.08,1.5052504539489746,70.11195373535156,359.73785400390625
56754626,6.1,1.5055361986160278,70.11194610595703,359.7374572753906
56774626,6.12,1.505609154701233,70.11190795898438,359.7369079589844
56794626,6.14,1.5056697130203247,70.11188507080078,359.7364807128906
56814626,6.16,1.5057557821273804,70.11186218261719,359.73602294921875
56834626,6.18,1.505888819694519,70.11188507080078,359.73553466796875
56854626,6.2,1.5062283277511597,70.11186218261719,359.73529052734375
56874626,6.22,1.5062962770462036,70.11186981201172,359.73486328125
56894626,6.24,1.5062899589538574,70.11187744140625,359.7342834472656
56914626,6.26,1.5063655376434326,70.11186218261719,359.73370361328125
56934626,6.28,1.5065325498580933,70.11182403564453,359.7333068847656
56954626,6.3,1.5064765214920044,70.11186218261719,359.7326965332031
56974626,6.32,1.506643295288086,70.11186218261719,359.73236083984375
56994626,6.34,1.506899356842041,70.11181640625,359.7320556640625
57014626,6.36,1.5070031881332397,70.11174011230469,359.7315979003906
57034626,6.38,1.5069607496261597,70.11174774169922,359.7310485839844
57054626,6.4,1.5071438550949097,70.11174774169922,359.73065185546875
57074626,6.42,1.506844162940979,70.1121597290039,359.7298278808594
57094626,6.44,1.506665587425232,70.11253356933594,359.7290954589844
57114626,6.46,1.5065020322799683,70.11293029785156,359.7283630371094
57134626,6.48,1.5063166618347168,70.11333465576172,359.7276306152344
57154626,6.5,1.5062373876571655,70.11371612548828,359.7269592285156
57174626,6.52,1.5061665773391724,70.1141128540039,359.726318359375
57194626,6.54,1.5060431957244873,70.11450958251953,359.7256774902344
57214626,6.56,1.5057024955749512,70.11495971679688,359.7247314453125
57234626,6.58,1.5054810047149658,70.11534881591797,359.72393798828125
57254626,6.6,1.505307674407959,70.11573028564453,359.7232360839844
57274626,6.62,1.5049878358840942,70.1160888671875,359.72235107421875
57294626,6.64,1.5048385858535767,70.11588287353516,359.7216491699219
57314626,6.66,1.5046924352645874,70.1158218383789,359.720947265625
57334626,6.68,1.5046049356460571,70.11578369140625,359.7203369140625
57354626,6.7,1.5043736696243286,70.1156005859375,359.7195129394531
57374626,6.72,1.5041232109069824,70.11553192138672,359.7187194824219
57394626,6.74,1.5040442943572998,70.11506652832031,359.71807861328125
57414626,6.76,1.5037821531295776,70.11502075195312,359.7172546386719
57434626,6.78,1.5036414861679077,70.11494445800781,359.7165832519531
57454626,6.8,1.5035319328308105,70.11487579345703,359.71588134765625
57474626,6.82,1.5034230947494507,70.11479949951172,359.7152099609375
57494626,6.84,1.5032644271850586,70.11466979980469,359.7145080566406
57514626,6.86,1.5031481981277466,70.11453247070312,359.7138366699219
57534626,6.88,1.5030419826507568,70.11442565917969,359.713134765625
57554626,6.9,1.5029314756393433,70.11432647705078,359.7124328613281
57574626,6.92,1.5026167631149292,70.11425018310547,359.7115478515625
57594626,6.94,1.5023819208145142,70.1141357421875,359.71075439453125
57614626,6.96,1.5021512508392334,70.11394500732422,359.7099609375
57634626,6.98,1.5020724534988403,70.11383819580078,359.7093811035156
57654626,7.0,1.5019782781600952,70.11376190185547,359.7087097167969
57674626,7.02,1.5017309188842773,70.11363983154297,359.70794677734375
57694626,7.04,1.5014523267745972,70.11348724365234,359.70703125
57714626,7.06,1.50129234790802,70.1133804321289,359.706298828125
57734626,7.08,1.501021146774292,70.11322784423828,359.70550537109375
57754626,7.1,1.5008870363235474,70.11322784423828,359.70477294921875
57774626,7.12,1.5008503198623657,70.113037109375,359.70416259765625
57794626,7.14,1.5007410049438477,70.11290740966797,359.7035217285156
57814626,7.16,1.5004687309265137,70.11272430419922,359.70269775390625
57834626,7.18,1.5002703666687012,70.11261749267578,359.70196533203125
57854626,7.2,1.50009024143219,70.11254119873047,359.7012634277344
57874626,7.22,1.4999098777770996,70.1124038696289,359.7005310058594
57894626,7.24,1.4997748136520386,70.11231231689453,359.69989013671875
57914626,7.26,1.4997459650039673,70.11212921142578,359.6993408203125
57934626,7.28,1.499577522277832,70.11209106445312,359.6985778808594
57954626,7.3,1.4993988275527954,70.1120376586914,359.6978454589844
57974626,7.32,1.499237298965454,70.1119384765625,359.6971130371094
57994626,7.34,1.499003529548645,70.11188507080078,359.6962890625
58014626,7.36,1.4988478422164917,70.11178588867188,359.6955261230469
58034626,7.38,1.4986580610275269,70.11165618896484,359.6948547363281
58054626,7.4,1.4984744787216187,70.11154174804688,359.69415283203125
58074626,7.42,1.4982038736343384,70.11148834228516,359.6932678222656
58094626,7.44,1.4981415271759033,70.11137390136719,359.692626953125
58114626,7.46,1.4980201721191406,70.11131286621094,359.6919250488281
58134626,7.48,1.498001217842102,70.11125946044922,359.6913146972656
58154626,7.5,1.4977068901062012,70.11116027832031,359.6905212402344
58174626,7.52,1.497542142868042,70.11109161376953,359.6898193359375
58194626,7.54,1.4975234270095825,70.11106872558594,359.6892395019531
58214626,7.56,1.4973458051681519,70.1106948852539,359.6884460449219
58234626,7.58,1.497331142425537,70.11067199707031,359.6878356933594
58254626,7.6,1.497226357460022,70.11064147949219,359.6871643066406
58274626,7.62,1.4973948001861572,70.11053466796875,359.6867980957031
58294626,7.64,1.4972575902938843,70.11045837402344,359.6861267089844
58314626,7.66,1.497109293937683,70.11044311523438,359.68536376953125
58334626,7.68,1.4971545934677124,70.11041259765625,359.684814453125
58354626,7.7,1.4971433877944946,70.1102523803711,359.6842041015625
58374626,7.72,1.4969044923782349,70.11023712158203,359.6834411621094
58394626,7.74,1.4967937469482422,70.11011505126953,359.6827087402344
58414626,7.76,1.4967550039291382,70.11006927490234,359.6820983886719
58434626,7.78,1.4965640306472778,70.1099624633789,359.6813049316406
58454626,7.8,1.49642014503479,70.10985565185547,359.68060302734375
58474626,7.82,1.496490478515625,70.10977172851562,359.6801452636719
58494626,7.84,1.496226191520691,70.10971069335938,359.6793212890625
58514626,7.86,1.4960401058197021,70.10955047607422,359.6785888671875
58534626,7.88,1.4959442615509033,70.10946655273438,359.6778869628906
58554626,7.9,1.4959286451339722,70.10932922363281,359.67730712890625
58574626,7.92,1.4958151578903198,70.10926055908203,359.67657470703125
58594626,7.94,1.4954553842544556,70.10917663574219,359.67572021484375
58614626,7.96,1.4952189922332764,70.10960388183594,359.6748962402344
58634626,7.98,1.4951155185699463,70.1100845336914,359.6742248535156
58654626,8.0,1.4948440790176392,70.11050415039062,359.6733703613281
58674626,8.02,1.4947360754013062,70.11090087890625,359.6726989746094
58694626,8.04,1.4945664405822754,70.11135864257812,359.6719970703125
58714626,8.06,1.4944934844970703,70.11168670654297,359.6713562011719
58734626,8.08,1.4942994117736816,70.11214447021484,359.67059326171875
58754626,8.1,1.494279384613037,70.11250305175781,359.6699523925781
58774626,8.12,1.4939817190170288,70.11296081542969,359.6690979003906
58794626,8.14,1.4939004182815552,70.1133804321289,359.66839599609375
58814626,8.16,1.4940122365951538,70.11380767822266,359.66796875
58834626,8.18,1.4937529563903809,70.11372375488281,359.6671142578125
58854626,8.2,1.4936195611953735,70.11363983154297,359.6663818359375
58874626,8.22,1.4935742616653442,70.11353302001953,359.6657409667969
58894626,8.24,1.4934306144714355,70.11348724365234,359.6650390625
58914626,8.26,1.4931749105453491,70.1134262084961,359.6641540527344
58934626,8.28,1.4932458400726318,70.1134033203125,359.66363525390625
58954626,8.3,1.4931259155273438,70.11333465576172,359.6629333496094
58974626,8.32,1.493133544921875,70.11323547363281,359.6623840332031
58994626,8.34,1.4930235147476196,70.11312103271484,359.6617431640625
59014626,8.36,1.4928447008132935,70.11309051513672,359.6609802246094
59034626,8.38,1.4928478002548218,70.11302185058594,359.6603698730469
59054626,8.4,1.4928122758865356,70.11293029785156,359.6597595214844
59074626,8.42,1.4928098917007446,70.11267852783203,359.6591491699219
59094626,8.44,1.492686152458191,70.11267852783203,359.6584167480469
59114626,8.46,1.4925533533096313,70.11270141601562,359.65765380859375
59134626,8.48,1.4925364255905151,70.1126937866211,359.6570739746094
59154626,8.5,1.4925085306167603,70.11260986328125,359.65643310546875
