TimeUS,time_s,instance,lat_deg,lon_deg,alt_m,speed_mps,vz_mps,status,nsats,hdop,seg_m,cum_dist_m,gps_dt_s,east_m,north_m,up_m
65614081,14.799455,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.1999329999999997,-0.0,0.0,0.0
65814013,14.999387,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993200000000044,-0.0,0.0,0.0
66014946,15.20032,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.20093299999999914,-0.0,0.0,0.0
66214879,15.400253,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.1999329999999997,-0.0,0.0,0.0
66414812,15.600186,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993300000000147,-0.0,0.0,0.0
66614744,15.800118,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993199999999867,-0.0,0.0,0.0
66814677,16.000051,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.1999329999999997,-0.0,0.0,0.0
67014610,16.199984,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993300000000147,-0.0,0.0,0.0
67214543,16.399917,0,-35.3632649,149.1652374,584.85,0.0020000000949949026,0.0,6,10,1.21,0.0,0.0,0.19993299999999792,-0.0,0.0,0.0
67414476,16.59985,0,-35.3632649,149.1652374,584.85,0.0020000000949949026,0.0,6,10,1.21,0.0,0.0,0.19993300000000147,-0.0,0.0,0.0
67614408,16.799782,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993200000000044,-0.0,0.0,0.0
67814341,16.999715,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993299999999792,-0.0,0.0,0.0
68014274,17.199648,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993300000000147,-0.0,0.0,0.0
68214207,17.399581,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993300000000147,-0.0,0.0,0.0
68414140,17.599514,0,-35.3632649,149.1652374,584.85,0.0,0.0,6,10,1.21,0.0,0.0,0.19993299999999792,-0.0,0.0,0.0
68614072,17.799446,0,-35.363265,149.1652374,584.9,0.36400002241134644,-1.0010000467300415,6,10,1.21,0.01111949242549315,0.01111949242549315,0.19993200000000044,-2.8895582107613116e-11,-0.011095744916558948,0.049999999743418566
68814005,17.999379,0,-35.3632673,149.1652374,585.57,2.703000068664551,-6.76300048828125,6,10,1.21,0.2557483314449272,0.26686782387042035,0.19993300000000147,-8.095960013498882e-11,-0.2662979085261262,0.7199999939147237
69014938,18.200312,0,-35.3632762,149.1652374,587.98,7.565000534057617,-17.731000900268555,6,10,1.21,0.989634847088583,1.2565026709590033,0.20093299999999914,2.2410229227887157e-10,-1.253819796395086,3.129999877416475
69214870,18.400244,0,-35.3632954,149.1652373,592.8,13.747000694274902,-30.398000717163086,6,10,1.21,2.13496184910598,3.391464520064983,0.19993200000000044,-0.009089129466378187,-3.384206444909269,7.9499990987777025
69414803,18.600177,0,-35.3633262,149.1652372,600.18,20.58700180053711,-43.3280029296875,6,10,1.21,3.4248157459814683,6.816280266046451,0.19993299999999792,-0.018178272655352767,-6.801708080263146,15.329996361728789
69614736,18.80011,0,-35.3633695,149.1652371,610.13,27.64200210571289,-56.02300262451172,6,10,1.21,4.814748861907562,11.631029127954013,0.19993300000000147,-0.027267434673973412,-11.606195451206231,25.279989404792513
69814669,19.000043,0,-35.3634255,149.1652369,622.56,34.57200241088867,-68.06500244140625,6,10,1.21,6.226942302153947,17.85797143010796,0.19993300000000147,-0.045445784697299985,-17.81987229956823,37.70997502512464
70014602,19.199976,0,-35.3634936,149.1652366,637.3,41.18300247192383,-79.11300659179688,6,10,1.21,7.5724233689874545,25.430394799095414,0.19993299999999792,-0.07271336436650344,-25.37617849910404,52.449949354345456
70214534,19.399908,0,-35.363573,149.1652363,654.08,46.927001953125,-88.24400329589844,6,10,1.21,8.828919086332192,34.2593138854276,0.19993200000000044,-0.09998104028605326,-34.18636328406034,69.22990808355485
70414467,19.599841,0,-35.363661,149.165236,672.32,50.547000885009766,-93.21300506591797,6,10,1.21,9.785191358896359,44.04450524432396,0.19993300000000147,-0.1272488213018157,-43.95085182236457,87.46984807866713
70614400,19.799774,0,-35.3637532,149.1652356,691.06,51.69300079345703,-93.51500701904297,6,10,1.21,10.25223639931145,54.29674164363541,0.19993299999999792,-0.1636059233883529,-54.181429866474886,106.20976911849516
70814333,19.999707,0,-35.3638461,149.1652353,709.6,51.73800277709961,-91.77400207519531,6,10,1.21,10.330044505800696,64.6267861494361,0.19993300000000147,-0.19087390983187547,-64.48973810052033,124.74967290981677
71014266,20.19964,0,-35.363939,149.1652349,727.76,51.672000885009766,-89.8280029296875,6,10,1.21,10.330072364654912,74.95685851409101,0.19993299999999792,-0.22723123220563934,-74.79810214358562,142.90955998603644
71214198,20.399572,0,-35.3640318,149.1652346,745.53,51.60700225830078,-87.88200378417969,6,10,1.21,10.318925050400326,85.27578356449133,0.19993200000000044,-0.25449939697875124,-85.09542398721037,160.67943049628528
71414131,20.599505,0,-35.3641245,149.1652342,762.91,51.5420036315918,-85.93600463867188,6,10,1.21,10.307833516897505,95.58361708138884,0.19993300000000147,-0.2908569140423438,-95.38170164337137,178.05928449492666
71614064,20.799438,0,-35.364217,149.1652338,779.9,51.480003356933594,-83.99100494384766,6,10,1.21,10.285594667742044,105.86921174913088,0.19993299999999792,-0.32721452275235663,-105.64583703890347,195.04912221923735
71813997,20.999371,0,-35.3643095,149.1652335,796.5,51.41800308227539,-82.04500579833984,6,10,1.21,10.28556668917862,116.1547784383095,0.19993300000000147,-0.3544829182789613,-115.91002034120524,211.64894337145483
72014929,21.200303,0,-35.364402,149.1652332,812.76,51.35600280761719,-80.09600067138672,6,10,1.21,10.28556668838886,126.44034512669836,0.20093200000000166,-0.38175137358415867,-126.17425065089883,227.90874795338658
72214862,21.400236,0,-35.3644944,149.1652328,828.62,51.29500198364258,-78.14700317382812,6,10,1.21,10.274475244797854,136.71482037149622,0.19993299999999792,-0.41810920578377164,-136.42742886280251,243.76853620062766
72414795,21.600169,0,-35.3645865,149.1652325,844.06,51.23500061035156,-76.2030029296875,6,10,1.21,10.241088874760415,146.95590924625662,0.19993300000000147,-0.44537777063523265,-146.6473600966856,259.2083086804515
72614728,21.800102,0,-35.3646785,149.1652322,859.1,51.177001953125,-74.26000213623047,6,10,1.21,10.229969420103474,157.1858786663601,0.19993299999999792,-0.47264637390767916,-156.8562350285631,274.2480650055869
72814660,22.000034,0,-35.3647704,149.1652318,873.76,51.121002197265625,-72.31700134277344,6,10,1.21,10.218878129866178,167.40475679622628,0.19993200000000044,-0.5090043798850772,-167.05405217814786,288.9078052290245
73014593,22.199967,0,-35.3648622,149.1652315,888.02,51.066001892089844,-70.37300109863281,6,10,1.21,10.207730513887542,177.61248731011383,0.19993300000000147,-0.5362730618568605,-177.2408090812563,303.1675294038477
73214526,22.3999,0,-35.3649539,149.1652311,901.9,51.01100158691406,-68.43099975585938,6,10,1.21,10.196639285107121,187.80912659522096,0.19993299999999792,-0.5726311539328179,-187.41650433160788,317.04723758577796
73414459,22.599833,0,-35.3650455,149.1652308,915.4,50.95500183105469,-66.48900604248047,6,10,1.21,10.18549160731419,197.99461820253515,0.19993300000000147,-0.5998998962462707,-197.5811360283446,330.54692982463314
73614392,22.799766,0,-35.365137,149.1652304,928.5,50.89900207519531,-64.54900360107422,6,10,1.21,10.174400438839166,208.16901864137432,0.19993300000000147,-0.6362580499287844,-207.73470162538752,343.6466061738354
73814324,22.999698,0,-35.3652284,149.1652301,941.2,50.845001220703125,-62.608001708984375,6,10,1.21,10.16325270178801,218.33227134316235,0.1999319999999969,-0.6635268252071569,-217.87719913913418,356.3462666903694
74014257,23.199631,0,-35.3653197,149.1652298,953.54,50.79300308227539,-60.66800308227539,6,10,1.21,10.1521332491492,228.48440459231153,0.19993300000000147,-0.6907956076696564,-228.00862802148976,368.68591142236284
74214190,23.399564,0,-35.365411,149.1652294,965.48,50.742000579833984,-58.728004455566406,6,10,1.21,10.152161595895741,238.63656618820727,0.19993300000000147,-0.7271538135824613,-238.14008140206755,380.62554001067974
74414123,23.599497,0,-35.3655021,149.1652291,977.03,50.69300079345703,-56.788002014160156,6,10,1.21,10.129894342731548,248.76646053093882,0.19993299999999792,-0.7544225973751679,-248.24936488932244,392.17515332020616
74614056,23.79943,0,-35.3655931,149.1652288,988.19,50.64500427246094,-54.84800338745117,6,10,1.21,10.118774890361841,258.88523542130065,0.19993300000000147,-0.7816913717688152,-258.34757295650786,403.33475100699343
74813988,23.999362,0,-35.3656843,149.1652284,998.99,50.599002838134766,-52.90300369262695,6,10,1.21,10.141042173368,269.02627759466867,0.19993200000000044,-0.8180495753930472,-268.4679943709888,414.13433171624456
75014921,24.200295,0,-35.3657754,149.165228,1009.4,50.55500411987305,-50.958003997802734,6,10,1.21,10.129922751979175,279.15620034664784,0.20093299999999914,-0.8544077637212979,-278.5773367387233,424.54389680218827
